Linea;PK;Longitud;Latitud
40;265840;-1.822.785;39.525.095
40;265850;-1.822.670;39.525.083
40;265860;-1.822.555;39.525.071
40;265870;-1.822.439;39.525.058
40;265880;-1.822.324;39.525.046
40;265890;-1.822.209;39.525.034
40;265900;-1.822.094;39.525.021
40;265910;-1.821.979;39.525.009
40;265920;-1.821.863;39.524.996
40;265930;-1.821.748;39.524.984
40;265940;-1.821.633;39.524.972
40;265950;-1.821.518;39.524.959
40;265960;-1.821.402;39.524.947
40;265970;-1.821.287;39.524.935
40;265980;-1.821.172;39.524.922
40;265990;-1.821.057;39.524.910
40;266000;-1.820.941;39.524.898
40;266010;-1.820.826;39.524.885
40;266020;-1.820.711;39.524.873
40;266030;-1.820.596;39.524.860
40;266040;-1.820.481;39.524.848
40;266050;-1.820.365;39.524.836
40;266060;-1.820.250;39.524.823
40;266070;-1.820.135;39.524.811
40;266080;-1.820.020;39.524.799
40;266090;-1.819.904;39.524.786
40;266100;-1.819.789;39.524.774
40;266110;-1.819.674;39.524.761
40;266120;-1.819.559;39.524.749
40;266130;-1.819.443;39.524.737
40;266140;-1.819.328;39.524.724
40;266150;-1.819.213;39.524.712
40;266160;-1.819.098;39.524.700
40;266170;-1.818.983;39.524.687
40;266180;-1.818.867;39.524.675
40;266190;-1.818.752;39.524.662
40;266200;-1.818.637;39.524.650
40;266210;-1.818.522;39.524.638
40;266220;-1.818.406;39.524.625
40;266230;-1.818.291;39.524.613
40;266240;-1.818.176;39.524.601
40;266250;-1.818.061;39.524.588
40;266260;-1.817.945;39.524.576
40;266270;-1.817.830;39.524.563
40;266280;-1.817.715;39.524.551
40;266290;-1.817.600;39.524.539
40;266300;-1.817.485;39.524.526
40;266310;-1.817.369;39.524.514
40;266320;-1.817.254;39.524.502
40;266330;-1.817.139;39.524.489
40;266340;-1.817.024;39.524.477
40;266350;-1.816.908;39.524.464
40;266360;-1.816.793;39.524.452
40;266370;-1.816.678;39.524.440
40;266380;-1.816.563;39.524.427
40;266390;-1.816.447;39.524.415
40;266400;-1.816.332;39.524.403
40;266410;-1.816.217;39.524.390
40;266420;-1.816.102;39.524.378
40;266430;-1.815.987;39.524.365
40;266440;-1.815.871;39.524.353
40;266450;-1.815.756;39.524.341
40;266460;-1.815.641;39.524.328
40;266470;-1.815.526;39.524.316
40;266480;-1.815.410;39.524.304
40;266490;-1.815.295;39.524.291
40;266500;-1.815.180;39.524.279
40;266510;-1.815.065;39.524.266
40;266520;-1.814.949;39.524.254
40;266530;-1.814.834;39.524.242
40;266540;-1.814.719;39.524.229
40;266550;-1.814.604;39.524.217
40;266560;-1.814.489;39.524.205
40;266570;-1.814.373;39.524.192
40;266580;-1.814.258;39.524.180
40;266590;-1.814.143;39.524.167
40;266600;-1.814.028;39.524.155
40;266610;-1.813.912;39.524.143
40;266620;-1.813.797;39.524.130
40;266630;-1.813.682;39.524.118
40;266640;-1.813.567;39.524.106
40;266650;-1.813.451;39.524.093
40;266660;-1.813.336;39.524.081
40;266670;-1.813.221;39.524.068
40;266680;-1.813.106;39.524.056
40;266690;-1.812.991;39.524.044
40;266700;-1.812.875;39.524.031
40;266710;-1.812.760;39.524.019
40;266720;-1.812.645;39.524.006
40;266730;-1.812.530;39.523.994
40;266740;-1.812.414;39.523.982
40;266750;-1.812.299;39.523.969
40;266760;-1.812.184;39.523.957
40;266770;-1.812.069;39.523.945
40;266780;-1.811.953;39.523.932
40;266790;-1.811.838;39.523.920
40;266800;-1.811.723;39.523.907
40;266810;-1.811.608;39.523.895
40;266820;-1.811.493;39.523.883
40;266830;-1.811.377;39.523.870
40;266840;-1.811.262;39.523.858
40;266850;-1.811.147;39.523.846
40;266860;-1.811.032;39.523.833
40;266870;-1.810.916;39.523.821
40;266880;-1.810.801;39.523.808
40;266890;-1.810.686;39.523.796
40;266900;-1.810.571;39.523.784
40;266910;-1.810.456;39.523.771
40;266920;-1.810.340;39.523.759
40;266930;-1.810.225;39.523.746
40;266940;-1.810.110;39.523.734
40;266950;-1.809.995;39.523.722
40;266960;-1.809.879;39.523.709
40;266970;-1.809.764;39.523.697
40;266980;-1.809.649;39.523.685
40;266990;-1.809.534;39.523.672
40;267000;-1.809.418;39.523.660
40;267010;-1.809.303;39.523.647
40;267020;-1.809.188;39.523.635
40;267030;-1.809.073;39.523.623
40;267040;-1.808.958;39.523.610
40;267050;-1.808.842;39.523.598
40;267060;-1.808.727;39.523.586
40;267070;-1.808.612;39.523.573
40;267080;-1.808.497;39.523.561
40;267090;-1.808.381;39.523.548
40;267100;-1.808.266;39.523.536
40;267110;-1.808.151;39.523.524
40;267120;-1.808.036;39.523.511
40;267130;-1.807.921;39.523.499
40;267140;-1.807.805;39.523.486
40;267150;-1.807.690;39.523.474
40;267160;-1.807.575;39.523.462
40;267170;-1.807.460;39.523.449
40;267180;-1.807.344;39.523.437
40;267190;-1.807.229;39.523.425
40;267200;-1.807.114;39.523.412
40;267210;-1.806.999;39.523.400
40;267220;-1.806.883;39.523.387
40;267230;-1.806.768;39.523.375
40;267240;-1.806.653;39.523.363
40;267250;-1.806.538;39.523.350
40;267260;-1.806.423;39.523.338
40;267270;-1.806.307;39.523.325
40;267280;-1.806.192;39.523.313
40;267290;-1.806.077;39.523.301
40;267300;-1.805.962;39.523.288
40;267310;-1.805.846;39.523.276
40;267320;-1.805.731;39.523.263
40;267330;-1.805.616;39.523.251
40;267340;-1.805.501;39.523.239
40;267350;-1.805.386;39.523.226
40;267360;-1.805.270;39.523.214
40;267370;-1.805.155;39.523.202
40;267380;-1.805.040;39.523.189
40;267390;-1.804.925;39.523.177
40;267400;-1.804.809;39.523.164
40;267410;-1.804.694;39.523.152
40;267420;-1.804.579;39.523.140
40;267430;-1.804.464;39.523.127
40;267440;-1.804.348;39.523.115
40;267450;-1.804.233;39.523.102
40;267460;-1.804.118;39.523.090
40;267470;-1.804.003;39.523.078
40;267480;-1.803.888;39.523.065
40;267490;-1.803.772;39.523.053
40;267500;-1.803.657;39.523.041
40;267510;-1.803.542;39.523.028
40;267520;-1.803.427;39.523.016
40;267530;-1.803.311;39.523.003
40;267540;-1.803.196;39.522.991
40;267550;-1.803.081;39.522.979
40;267560;-1.802.966;39.522.966
40;267570;-1.802.851;39.522.954
40;267580;-1.802.735;39.522.941
40;267590;-1.802.620;39.522.929
40;267600;-1.802.505;39.522.917
40;267610;-1.802.390;39.522.904
40;267620;-1.802.274;39.522.892
40;267630;-1.802.159;39.522.879
40;267640;-1.802.044;39.522.867
40;267650;-1.801.929;39.522.855
40;267660;-1.801.814;39.522.842
40;267670;-1.801.698;39.522.830
40;267680;-1.801.583;39.522.817
40;267690;-1.801.468;39.522.805
40;267700;-1.801.353;39.522.793
40;267710;-1.801.237;39.522.780
40;267720;-1.801.122;39.522.768
40;267730;-1.801.007;39.522.756
40;267740;-1.800.892;39.522.743
40;267750;-1.800.777;39.522.731
40;267760;-1.800.661;39.522.718
40;267770;-1.800.546;39.522.706
40;267780;-1.800.431;39.522.694
40;267790;-1.800.316;39.522.681
40;267800;-1.800.200;39.522.669
40;267810;-1.800.085;39.522.656
40;267820;-1.799.970;39.522.644
40;267830;-1.799.855;39.522.632
40;267840;-1.799.739;39.522.619
40;267850;-1.799.624;39.522.607
40;267860;-1.799.509;39.522.594
40;267870;-1.799.394;39.522.582
40;267880;-1.799.279;39.522.570
40;267890;-1.799.163;39.522.557
40;267900;-1.799.048;39.522.545
40;267910;-1.798.933;39.522.532
40;267920;-1.798.818;39.522.520
40;267930;-1.798.702;39.522.508
40;267940;-1.798.587;39.522.495
40;267950;-1.798.472;39.522.483
40;267960;-1.798.357;39.522.471
40;267970;-1.798.242;39.522.458
40;267980;-1.798.126;39.522.446
40;267990;-1.798.011;39.522.433
40;268000;-1.797.896;39.522.421
40;268010;-1.797.781;39.522.409
40;268020;-1.797.665;39.522.396
40;268030;-1.797.550;39.522.384
40;268040;-1.797.435;39.522.371
40;268050;-1.797.320;39.522.359
40;268060;-1.797.205;39.522.347
40;268070;-1.797.089;39.522.334
40;268080;-1.796.974;39.522.322
40;268090;-1.796.859;39.522.309
40;268100;-1.796.744;39.522.297
40;268110;-1.796.628;39.522.285
40;268120;-1.796.513;39.522.272
40;268130;-1.796.398;39.522.260
40;268140;-1.796.283;39.522.247
40;268150;-1.796.168;39.522.235
40;268160;-1.796.052;39.522.223
40;268170;-1.795.937;39.522.210
40;268180;-1.795.822;39.522.198
40;268190;-1.795.707;39.522.185
40;268200;-1.795.591;39.522.173
40;268210;-1.795.476;39.522.161
40;268220;-1.795.361;39.522.148
40;268230;-1.795.246;39.522.136
40;268240;-1.795.131;39.522.123
40;268250;-1.795.015;39.522.111
40;268260;-1.794.900;39.522.099
40;268270;-1.794.785;39.522.086
40;268280;-1.794.670;39.522.074
40;268290;-1.794.554;39.522.061
40;268300;-1.794.439;39.522.049
40;268310;-1.794.324;39.522.037
40;268320;-1.794.209;39.522.024
40;268330;-1.794.094;39.522.012
40;268340;-1.793.978;39.521.999
40;268350;-1.793.863;39.521.987
40;268360;-1.793.748;39.521.975
40;268370;-1.793.633;39.521.962
40;268380;-1.793.517;39.521.950
40;268390;-1.793.402;39.521.937
40;268400;-1.793.287;39.521.925
40;268410;-1.793.172;39.521.912
40;268420;-1.793.057;39.521.900
40;268430;-1.792.941;39.521.888
40;268440;-1.792.826;39.521.875
40;268450;-1.792.711;39.521.862
40;268460;-1.792.596;39.521.850
40;268470;-1.792.481;39.521.837
40;268480;-1.792.365;39.521.825
40;268490;-1.792.250;39.521.812
40;268500;-1.792.135;39.521.799
40;268510;-1.792.020;39.521.787
40;268520;-1.791.905;39.521.774
40;268530;-1.791.790;39.521.761
40;268540;-1.791.675;39.521.748
40;268550;-1.791.559;39.521.735
40;268560;-1.791.444;39.521.722
40;268570;-1.791.329;39.521.709
40;268580;-1.791.214;39.521.696
40;268590;-1.791.099;39.521.683
40;268600;-1.790.984;39.521.670
40;268610;-1.790.869;39.521.656
40;268620;-1.790.754;39.521.643
40;268630;-1.790.639;39.521.629
40;268640;-1.790.524;39.521.616
40;268650;-1.790.409;39.521.602
40;268660;-1.790.294;39.521.589
40;268670;-1.790.179;39.521.575
40;268680;-1.790.064;39.521.561
40;268690;-1.789.949;39.521.547
40;268700;-1.789.834;39.521.533
40;268710;-1.789.719;39.521.519
40;268720;-1.789.604;39.521.504
40;268730;-1.789.490;39.521.490
40;268740;-1.789.375;39.521.476
40;268750;-1.789.260;39.521.462
40;268760;-1.789.145;39.521.447
40;268770;-1.789.030;39.521.432
40;268780;-1.788.916;39.521.417
40;268790;-1.788.801;39.521.402
40;268800;-1.788.686;39.521.387
40;268810;-1.788.572;39.521.372
40;268820;-1.788.457;39.521.356
40;268830;-1.788.342;39.521.341
40;268840;-1.788.228;39.521.326
40;268850;-1.788.113;39.521.311
40;268860;-1.787.999;39.521.294
40;268870;-1.787.884;39.521.278
40;268880;-1.787.770;39.521.262
40;268890;-1.787.655;39.521.246
40;268900;-1.787.541;39.521.230
40;268910;-1.787.426;39.521.214
40;268920;-1.787.312;39.521.198
40;268930;-1.787.197;39.521.182
40;268940;-1.787.083;39.521.165
40;268950;-1.786.969;39.521.148
40;268960;-1.786.855;39.521.131
40;268970;-1.786.740;39.521.114
40;268980;-1.786.626;39.521.097
40;268990;-1.786.512;39.521.080
40;269000;-1.786.398;39.521.063
40;269010;-1.786.284;39.521.046
40;269020;-1.786.170;39.521.028
40;269030;-1.786.056;39.521.010
40;269040;-1.785.942;39.520.992
40;269050;-1.785.827;39.520.974
40;269060;-1.785.713;39.520.956
40;269070;-1.785.599;39.520.939
40;269080;-1.785.485;39.520.921
40;269090;-1.785.371;39.520.903
40;269100;-1.785.258;39.520.884
40;269110;-1.785.144;39.520.865
40;269120;-1.785.030;39.520.846
40;269130;-1.784.916;39.520.828
40;269140;-1.784.803;39.520.809
40;269150;-1.784.689;39.520.790
40;269160;-1.784.575;39.520.771
40;269170;-1.784.461;39.520.752
40;269180;-1.784.348;39.520.733
40;269190;-1.784.234;39.520.713
40;269200;-1.784.121;39.520.694
40;269210;-1.784.007;39.520.674
40;269220;-1.783.894;39.520.654
40;269230;-1.783.780;39.520.635
40;269240;-1.783.667;39.520.615
40;269250;-1.783.553;39.520.595
40;269260;-1.783.440;39.520.575
40;269270;-1.783.327;39.520.554
40;269280;-1.783.213;39.520.534
40;269290;-1.783.100;39.520.513
40;269300;-1.782.987;39.520.493
40;269310;-1.782.873;39.520.472
40;269320;-1.782.760;39.520.452
40;269330;-1.782.647;39.520.431
40;269340;-1.782.534;39.520.410
40;269350;-1.782.421;39.520.388
40;269360;-1.782.308;39.520.367
40;269370;-1.782.195;39.520.345
40;269380;-1.782.082;39.520.324
40;269390;-1.781.969;39.520.303
40;269400;-1.781.856;39.520.281
40;269410;-1.781.743;39.520.260
40;269420;-1.781.630;39.520.237
40;269430;-1.781.518;39.520.215
40;269440;-1.781.405;39.520.193
40;269450;-1.781.292;39.520.171
40;269460;-1.781.179;39.520.148
40;269470;-1.781.067;39.520.126
40;269480;-1.780.954;39.520.104
40;269490;-1.780.841;39.520.081
40;269500;-1.780.729;39.520.058
40;269510;-1.780.616;39.520.036
40;269520;-1.780.504;39.520.013
40;269530;-1.780.391;39.519.990
40;269540;-1.780.279;39.519.966
40;269550;-1.780.167;39.519.943
40;269560;-1.780.054;39.519.919
40;269570;-1.779.942;39.519.895
40;269580;-1.779.830;39.519.872
40;269590;-1.779.718;39.519.848
40;269600;-1.779.605;39.519.825
40;269610;-1.779.493;39.519.801
40;269620;-1.779.381;39.519.777
40;269630;-1.779.269;39.519.753
40;269640;-1.779.157;39.519.728
40;269650;-1.779.045;39.519.704
40;269660;-1.778.933;39.519.679
40;269670;-1.778.821;39.519.655
40;269680;-1.778.709;39.519.631
40;269690;-1.778.597;39.519.606
40;269700;-1.778.485;39.519.582
40;269710;-1.778.373;39.519.557
40;269720;-1.778.262;39.519.532
40;269730;-1.778.150;39.519.507
40;269740;-1.778.038;39.519.482
40;269750;-1.777.926;39.519.457
40;269760;-1.777.815;39.519.432
40;269770;-1.777.703;39.519.407
40;269780;-1.777.591;39.519.382
40;269790;-1.777.479;39.519.357
40;269800;-1.777.368;39.519.332
40;269810;-1.777.256;39.519.306
40;269820;-1.777.145;39.519.281
40;269830;-1.777.033;39.519.255
40;269840;-1.776.922;39.519.230
40;269850;-1.776.810;39.519.204
40;269860;-1.776.698;39.519.179
40;269870;-1.776.587;39.519.153
40;269880;-1.776.475;39.519.127
40;269890;-1.776.364;39.519.102
40;269900;-1.776.252;39.519.076
40;269910;-1.776.141;39.519.051
40;269920;-1.776.029;39.519.025
40;269930;-1.775.918;39.518.999
40;269940;-1.775.806;39.518.974
40;269950;-1.775.695;39.518.948
40;269960;-1.775.583;39.518.922
40;269970;-1.775.472;39.518.896
40;269980;-1.775.360;39.518.870
40;269990;-1.775.249;39.518.845
40;270000;-1.775.138;39.518.819
40;270010;-1.775.026;39.518.793
40;270020;-1.774.915;39.518.767
40;270030;-1.774.803;39.518.741
40;270040;-1.774.692;39.518.716
40;270050;-1.774.580;39.518.690
40;270060;-1.774.469;39.518.664
40;270070;-1.774.357;39.518.638
40;270080;-1.774.246;39.518.612
40;270090;-1.774.135;39.518.586
40;270100;-1.774.023;39.518.561
40;270110;-1.773.912;39.518.535
40;270120;-1.773.800;39.518.509
40;270130;-1.773.689;39.518.483
40;270140;-1.773.577;39.518.458
40;270150;-1.773.466;39.518.432
40;270160;-1.773.354;39.518.406
40;270170;-1.773.243;39.518.381
40;270180;-1.773.131;39.518.355
40;270190;-1.773.020;39.518.330
40;270200;-1.772.908;39.518.304
40;270210;-1.772.796;39.518.279
40;270220;-1.772.685;39.518.253
40;270230;-1.772.573;39.518.228
40;270240;-1.772.462;39.518.203
40;270250;-1.772.350;39.518.177
40;270260;-1.772.238;39.518.152
40;270270;-1.772.127;39.518.127
40;270280;-1.772.015;39.518.102
40;270290;-1.771.903;39.518.077
40;270300;-1.771.791;39.518.052
40;270310;-1.771.680;39.518.027
40;270320;-1.771.568;39.518.002
40;270330;-1.771.456;39.517.977
40;270340;-1.771.344;39.517.952
40;270350;-1.771.232;39.517.928
40;270360;-1.771.120;39.517.903
40;270370;-1.771.008;39.517.879
40;270380;-1.770.896;39.517.854
40;270390;-1.770.784;39.517.830
40;270400;-1.770.672;39.517.806
40;270410;-1.770.560;39.517.781
40;270420;-1.770.449;39.517.757
40;270430;-1.770.336;39.517.733
40;270440;-1.770.224;39.517.709
40;270450;-1.770.112;39.517.686
40;270460;-1.770.000;39.517.662
40;270470;-1.769.887;39.517.638
40;270480;-1.769.775;39.517.615
40;270490;-1.769.663;39.517.591
40;270500;-1.769.551;39.517.567
40;270510;-1.769.438;39.517.544
40;270520;-1.769.326;39.517.521
40;270530;-1.769.213;39.517.499
40;270540;-1.769.101;39.517.476
40;270550;-1.768.988;39.517.453
40;270560;-1.768.876;39.517.430
40;270570;-1.768.763;39.517.407
40;270580;-1.768.651;39.517.385
40;270590;-1.768.538;39.517.362
40;270600;-1.768.425;39.517.340
40;270610;-1.768.312;39.517.318
40;270620;-1.768.199;39.517.296
40;270630;-1.768.087;39.517.274
40;270640;-1.767.974;39.517.253
40;270650;-1.767.861;39.517.231
40;270660;-1.767.748;39.517.209
40;270670;-1.767.635;39.517.187
40;270680;-1.767.522;39.517.166
40;270690;-1.767.409;39.517.145
40;270700;-1.767.296;39.517.124
40;270710;-1.767.183;39.517.103
40;270720;-1.767.070;39.517.082
40;270730;-1.766.957;39.517.061
40;270740;-1.766.843;39.517.040
40;270750;-1.766.730;39.517.019
40;270760;-1.766.617;39.516.999
40;270770;-1.766.503;39.516.979
40;270780;-1.766.390;39.516.959
40;270790;-1.766.277;39.516.939
40;270800;-1.766.163;39.516.918
40;270810;-1.766.050;39.516.898
40;270820;-1.765.937;39.516.878
40;270830;-1.765.823;39.516.858
40;270840;-1.765.710;39.516.839
40;270850;-1.765.596;39.516.820
40;270860;-1.765.482;39.516.800
40;270870;-1.765.369;39.516.781
40;270880;-1.765.255;39.516.762
40;270890;-1.765.141;39.516.742
40;270900;-1.765.028;39.516.723
40;270910;-1.764.914;39.516.704
40;270920;-1.764.800;39.516.686
40;270930;-1.764.686;39.516.667
40;270940;-1.764.573;39.516.649
40;270950;-1.764.459;39.516.631
40;270960;-1.764.345;39.516.612
40;270970;-1.764.231;39.516.594
40;270980;-1.764.117;39.516.575
40;270990;-1.764.003;39.516.557
40;271000;-1.763.889;39.516.540
40;271010;-1.763.775;39.516.522
40;271020;-1.763.661;39.516.505
40;271030;-1.763.547;39.516.487
40;271040;-1.763.433;39.516.470
40;271050;-1.763.319;39.516.452
40;271060;-1.763.204;39.516.435
40;271070;-1.763.090;39.516.417
40;271080;-1.762.976;39.516.401
40;271090;-1.762.862;39.516.384
40;271100;-1.762.747;39.516.368
40;271110;-1.762.633;39.516.351
40;271120;-1.762.519;39.516.334
40;271130;-1.762.404;39.516.318
40;271140;-1.762.290;39.516.301
40;271150;-1.762.176;39.516.285
40;271160;-1.762.061;39.516.269
40;271170;-1.761.947;39.516.253
40;271180;-1.761.832;39.516.237
40;271190;-1.761.718;39.516.222
40;271200;-1.761.603;39.516.206
40;271210;-1.761.488;39.516.190
40;271220;-1.761.374;39.516.174
40;271230;-1.761.259;39.516.159
40;271240;-1.761.145;39.516.144
40;271250;-1.761.030;39.516.129
40;271260;-1.760.915;39.516.114
40;271270;-1.760.800;39.516.099
40;271280;-1.760.686;39.516.085
40;271290;-1.760.571;39.516.070
40;271300;-1.760.456;39.516.055
40;271310;-1.760.342;39.516.040
40;271320;-1.760.227;39.516.026
40;271330;-1.760.112;39.516.012
40;271340;-1.759.997;39.515.998
40;271350;-1.759.882;39.515.984
40;271360;-1.759.767;39.515.970
40;271370;-1.759.652;39.515.956
40;271380;-1.759.537;39.515.942
40;271390;-1.759.422;39.515.929
40;271400;-1.759.307;39.515.916
40;271410;-1.759.192;39.515.903
40;271420;-1.759.077;39.515.890
40;271430;-1.758.962;39.515.876
40;271440;-1.758.847;39.515.863
40;271450;-1.758.732;39.515.850
40;271460;-1.758.617;39.515.837
40;271470;-1.758.501;39.515.824
40;271480;-1.758.386;39.515.812
40;271490;-1.758.271;39.515.800
40;271500;-1.758.156;39.515.788
40;271510;-1.758.040;39.515.776
40;271520;-1.757.925;39.515.763
40;271530;-1.757.810;39.515.751
40;271540;-1.757.695;39.515.739
40;271550;-1.757.579;39.515.727
40;271560;-1.757.464;39.515.716
40;271570;-1.757.349;39.515.705
40;271580;-1.757.233;39.515.693
40;271590;-1.757.118;39.515.682
40;271600;-1.757.002;39.515.671
40;271610;-1.756.887;39.515.659
40;271620;-1.756.772;39.515.648
40;271630;-1.756.656;39.515.637
40;271640;-1.756.541;39.515.627
40;271650;-1.756.425;39.515.616
40;271660;-1.756.310;39.515.606
40;271670;-1.756.194;39.515.595
40;271680;-1.756.079;39.515.585
40;271690;-1.755.963;39.515.575
40;271700;-1.755.847;39.515.564
40;271710;-1.755.732;39.515.554
40;271720;-1.755.616;39.515.545
40;271730;-1.755.501;39.515.535
40;271740;-1.755.385;39.515.526
40;271750;-1.755.269;39.515.516
40;271760;-1.755.154;39.515.507
40;271770;-1.755.038;39.515.497
40;271780;-1.754.922;39.515.487
40;271790;-1.754.807;39.515.478
40;271800;-1.754.691;39.515.470
40;271810;-1.754.575;39.515.461
40;271820;-1.754.459;39.515.452
40;271830;-1.754.343;39.515.443
40;271840;-1.754.228;39.515.435
40;271850;-1.754.112;39.515.426
40;271860;-1.753.996;39.515.418
40;271870;-1.753.880;39.515.410
40;271880;-1.753.764;39.515.402
40;271890;-1.753.648;39.515.394
40;271900;-1.753.533;39.515.386
40;271910;-1.753.417;39.515.378
40;271920;-1.753.301;39.515.370
40;271930;-1.753.185;39.515.363
40;271940;-1.753.069;39.515.355
40;271950;-1.752.953;39.515.348
40;271960;-1.752.837;39.515.341
40;271970;-1.752.721;39.515.334
40;271980;-1.752.605;39.515.327
40;271990;-1.752.489;39.515.319
40;272000;-1.752.373;39.515.312
40;272010;-1.752.257;39.515.305
40;272020;-1.752.141;39.515.298
40;272030;-1.752.025;39.515.292
40;272040;-1.751.909;39.515.285
40;272050;-1.751.793;39.515.279
40;272060;-1.751.677;39.515.272
40;272070;-1.751.561;39.515.266
40;272080;-1.751.445;39.515.259
40;272090;-1.751.329;39.515.253
40;272100;-1.751.213;39.515.246
40;272110;-1.751.097;39.515.240
40;272120;-1.750.981;39.515.234
40;272130;-1.750.865;39.515.228
40;272140;-1.750.749;39.515.222
40;272150;-1.750.633;39.515.216
40;272160;-1.750.517;39.515.210
40;272170;-1.750.401;39.515.204
40;272180;-1.750.285;39.515.198
40;272190;-1.750.169;39.515.192
40;272200;-1.750.053;39.515.186
40;272210;-1.749.937;39.515.180
40;272220;-1.749.821;39.515.174
40;272230;-1.749.705;39.515.168
40;272240;-1.749.589;39.515.162
40;272250;-1.749.472;39.515.156
40;272260;-1.749.356;39.515.151
40;272270;-1.749.240;39.515.145
40;272280;-1.749.124;39.515.139
40;272290;-1.749.008;39.515.133
40;272300;-1.748.892;39.515.128
40;272310;-1.748.776;39.515.122
40;272320;-1.748.660;39.515.116
40;272330;-1.748.544;39.515.110
40;272340;-1.748.428;39.515.105
40;272350;-1.748.312;39.515.099
40;272360;-1.748.196;39.515.093
40;272370;-1.748.079;39.515.088
40;272380;-1.747.963;39.515.082
40;272390;-1.747.847;39.515.076
40;272400;-1.747.731;39.515.071
40;272410;-1.747.615;39.515.065
40;272420;-1.747.499;39.515.059
40;272430;-1.747.383;39.515.054
40;272440;-1.747.267;39.515.048
40;272450;-1.747.151;39.515.042
40;272460;-1.747.035;39.515.037
40;272470;-1.746.919;39.515.031
40;272480;-1.746.803;39.515.025
40;272490;-1.746.686;39.515.020
40;272500;-1.746.570;39.515.014
40;272510;-1.746.454;39.515.008
40;272520;-1.746.338;39.515.003
40;272530;-1.746.222;39.514.997
40;272540;-1.746.106;39.514.991
40;272550;-1.745.990;39.514.986
40;272560;-1.745.874;39.514.980
40;272570;-1.745.758;39.514.974
40;272580;-1.745.642;39.514.969
40;272590;-1.745.526;39.514.963
40;272600;-1.745.410;39.514.957
40;272610;-1.745.293;39.514.951
40;272620;-1.745.177;39.514.946
40;272630;-1.745.061;39.514.940
40;272640;-1.744.945;39.514.934
40;272650;-1.744.829;39.514.929
40;272660;-1.744.713;39.514.923
40;272670;-1.744.597;39.514.917
40;272680;-1.744.481;39.514.912
40;272690;-1.744.365;39.514.906
40;272700;-1.744.249;39.514.900
40;272710;-1.744.133;39.514.895
40;272720;-1.744.017;39.514.889
40;272730;-1.743.900;39.514.883
40;272740;-1.743.784;39.514.878
40;272750;-1.743.668;39.514.872
40;272760;-1.743.552;39.514.866
40;272770;-1.743.436;39.514.861
40;272780;-1.743.320;39.514.855
40;272790;-1.743.204;39.514.849
40;272800;-1.743.088;39.514.844
40;272810;-1.742.972;39.514.838
40;272820;-1.742.856;39.514.832
40;272830;-1.742.740;39.514.826
40;272840;-1.742.624;39.514.821
40;272850;-1.742.507;39.514.815
40;272860;-1.742.391;39.514.809
40;272870;-1.742.275;39.514.804
40;272880;-1.742.159;39.514.798
40;272890;-1.742.043;39.514.792
40;272900;-1.741.927;39.514.787
40;272910;-1.741.811;39.514.781
40;272920;-1.741.695;39.514.775
40;272930;-1.741.579;39.514.770
40;272940;-1.741.463;39.514.764
40;272950;-1.741.347;39.514.758
40;272960;-1.741.231;39.514.753
40;272970;-1.741.114;39.514.747
40;272980;-1.740.998;39.514.741
40;272990;-1.740.882;39.514.736
40;273000;-1.740.766;39.514.730
40;273010;-1.740.650;39.514.724
40;273020;-1.740.534;39.514.718
40;273030;-1.740.418;39.514.713
40;273040;-1.740.302;39.514.707
40;273050;-1.740.186;39.514.701
40;273060;-1.740.070;39.514.696
40;273070;-1.739.954;39.514.690
40;273080;-1.739.838;39.514.684
40;273090;-1.739.721;39.514.679
40;273100;-1.739.605;39.514.673
40;273110;-1.739.489;39.514.667
40;273120;-1.739.373;39.514.662
40;273130;-1.739.257;39.514.656
40;273140;-1.739.141;39.514.650
40;273150;-1.739.025;39.514.644
40;273160;-1.738.909;39.514.639
40;273170;-1.738.793;39.514.633
40;273180;-1.738.677;39.514.627
40;273190;-1.738.561;39.514.622
40;273200;-1.738.445;39.514.616
40;273210;-1.738.328;39.514.610
40;273220;-1.738.212;39.514.604
40;273230;-1.738.096;39.514.598
40;273240;-1.737.980;39.514.593
40;273250;-1.737.864;39.514.587
40;273260;-1.737.748;39.514.581
40;273270;-1.737.632;39.514.575
40;273280;-1.737.516;39.514.569
40;273290;-1.737.400;39.514.563
40;273300;-1.737.284;39.514.557
40;273310;-1.737.168;39.514.551
40;273320;-1.737.052;39.514.545
40;273330;-1.736.936;39.514.539
40;273340;-1.736.820;39.514.532
40;273350;-1.736.704;39.514.526
40;273360;-1.736.588;39.514.520
40;273370;-1.736.472;39.514.514
40;273380;-1.736.356;39.514.507
40;273390;-1.736.240;39.514.501
40;273400;-1.736.124;39.514.494
40;273410;-1.736.008;39.514.487
40;273420;-1.735.892;39.514.481
40;273430;-1.735.776;39.514.474
40;273440;-1.735.660;39.514.468
40;273450;-1.735.544;39.514.461
40;273460;-1.735.428;39.514.454
40;273470;-1.735.312;39.514.447
40;273480;-1.735.196;39.514.439
40;273490;-1.735.080;39.514.432
40;273500;-1.734.964;39.514.425
40;273510;-1.734.848;39.514.418
40;273520;-1.734.732;39.514.411
40;273530;-1.734.616;39.514.403
40;273540;-1.734.500;39.514.395
40;273550;-1.734.384;39.514.387
40;273560;-1.734.269;39.514.379
40;273570;-1.734.153;39.514.372
40;273580;-1.734.037;39.514.364
40;273590;-1.733.921;39.514.356
